agent 0    vel:[0. 0.]  force:[array([ 2.33305979e-03, -2.97813481e+00]), array([-1.08002988e-03, -2.99357933e+00]), array([ 1.86152369, -1.09839982]), array([3.99978328e+00, 3.90281684e-06]), None, None]
agent 2    vel:[0.31479941 0.17538121]  force:[array([ 2.99978381e+00, -1.60642585e-05]), array([ 2.99864870e+00, -1.08895887e-03]), array([3.78463708e-04, 2.99434179e+00]), array([ 2.58807516, -0.02952241]), None, None]
agent 3    vel:[6.87960714e-01 1.24798683e-04]  force:[array([ 2.99978381e+00, -1.60642585e-05]), array([ 2.99864870e+00, -1.08895887e-03]), array([3.78463708e-04, 2.99434179e+00]), array([ 2.58807516, -0.02952241]), None, None]
agent 0    vel:[6.93415123e-01 2.71168780e-05]  force:[array([2.99993402e+00, 1.97105146e-05]), array([2.99681658e+00, 9.24806547e-04]), array([-8.99284525e-04,  2.99890029e+00]), array([2.42619729, 0.01965709]), None, None]
agent 1    vel:[ 0.69199082 -0.00093045]  force:[array([2.99993402e+00, 1.97105146e-05]), array([2.99681658e+00, 9.24806547e-04]), array([-8.99284525e-04,  2.99890029e+00]), array([2.42619729, 0.01965709]), None, None]
agent 2    vel:[0.2361374  0.43097008]  force:[array([2.99993402e+00, 1.97105146e-05]), array([2.99681658e+00, 9.24806547e-04]), array([-8.99284525e-04,  2.99890029e+00]), array([2.42619729, 0.01965709]), None, None]
agent 3    vel:[ 0.77477805 -0.00285864]  force:[array([2.99993402e+00, 1.97105146e-05]), array([2.99681658e+00, 9.24806547e-04]), array([-8.99284525e-04,  2.99890029e+00]), array([2.42619729, 0.01965709]), None, None]
agent 0    vel:[8.20054744e-01 2.23087100e-05]  force:[array([2.99999124e+00, 6.74365788e-06]), array([2.99956226e+00, 2.92667115e-04]), array([9.76914744e-04, 2.99891853e+00]), array([2.00544095, 0.04697333]), None, None]
agent 1    vel:[ 8.18674775e-01 -6.05355203e-04]  force:[array([2.99999124e+00, 6.74365788e-06]), array([2.99956226e+00, 2.92667115e-04]), array([9.76914744e-04, 2.99891853e+00]), array([2.00544095, 0.04697333]), None, None]
agent 2    vel:[0.17701312 0.62311759]  force:[array([2.99999124e+00, 6.74365788e-06]), array([2.99956226e+00, 2.92667115e-04]), array([9.76914744e-04, 2.99891853e+00]), array([2.00544095, 0.04697333]), None, None]
agent 3    vel:[ 8.23703268e-01 -1.78272156e-04]  force:[array([2.99999124e+00, 6.74365788e-06]), array([2.99956226e+00, 2.92667115e-04]), array([9.76914744e-04, 2.99891853e+00]), array([2.00544095, 0.04697333]), None, None]
agent 0    vel:[9.15040182e-01 1.74058983e-05]  force:[array([ 2.99912149e+00, -2.45792849e-04]), array([2.99966866e+00, 7.95820779e-06]), array([3.00469925e-04, 2.99930549e+00]), array([2.61880851, 0.06302012]), None, None]
agent 1    vel:[ 9.13962307e-01 -4.24749691e-04]  force:[array([ 2.99912149e+00, -2.45792849e-04]), array([2.99966866e+00, 7.95820779e-06]), array([3.00469925e-04, 2.99930549e+00]), array([2.61880851, 0.06302012]), None, None]
agent 2    vel:[0.13285753 0.76723005]  force:[array([ 2.99912149e+00, -2.45792849e-04]), array([2.99966866e+00, 7.95820779e-06]), array([3.00469925e-04, 2.99930549e+00]), array([2.61880851, 0.06302012]), None, None]
agent 3    vel:[0.81832155 0.00456363]  force:[array([ 2.99912149e+00, -2.45792849e-04]), array([2.99966866e+00, 7.95820779e-06]), array([3.00469925e-04, 2.99930549e+00]), array([2.61880851, 0.06302012]), None, None]
agent 0    vel:[ 9.86192285e-01 -1.15248612e-05]  force:[array([ 2.99299264e+00, -1.28700762e-04]), array([2.99881160e+00, 5.24671996e-04]), array([0.04082406, 2.95724809]), array([2.21626449, 0.07717577]), None, None]
agent 1    vel:[ 9.85438596e-01 -3.17766447e-04]  force:[array([ 2.99299264e+00, -1.28700762e-04]), array([2.99881160e+00, 5.24671996e-04]), array([0.04082406, 2.95724809]), array([2.21626449, 0.07717577]), None, None]
agent 2    vel:[0.0996732  0.87535308]  force:[array([ 2.99299264e+00, -1.28700762e-04]), array([2.99881160e+00, 5.24671996e-04]), array([0.04082406, 2.95724809]), array([2.21626449, 0.07717577]), None, None]
agent 3    vel:[0.87562201 0.00972473]  force:[array([ 2.99299264e+00, -1.28700762e-04]), array([2.99881160e+00, 5.24671996e-04]), array([0.04082406, 2.95724809]), array([2.21626449, 0.07717577]), None, None]
agent 0    vel:[ 1.00000000e+00 -2.07073075e-05]  force:[array([ 2.99722713e+00, -7.71736518e-06]), array([2.99972606e+00, 1.25020058e-04]), array([0.01016891, 2.98965204]), array([0.47187027, 0.42101866]), None, None]
agent 1    vel:[ 9.99999984e-01 -1.78888132e-04]  force:[array([ 2.99722713e+00, -7.71736518e-06]), array([2.99972606e+00, 1.25020058e-04]), array([0.01016891, 2.98965204]), array([0.47187027, 0.42101866]), None, None]
agent 2    vel:[0.0788373  0.95223962]  force:[array([ 2.99722713e+00, -7.71736518e-06]), array([2.99972606e+00, 1.25020058e-04]), array([0.01016891, 2.98965204]), array([0.47187027, 0.42101866]), None, None]
agent 3    vel:[0.87834296 0.01501113]  force:[array([ 2.99722713e+00, -7.71736518e-06]), array([2.99972606e+00, 1.25020058e-04]), array([0.01016891, 2.98965204]), array([0.47187027, 0.42101866]), None, None]
agent 0    vel:[ 1.00000000e+00 -1.55300223e-05]  force:[array([ 2.99752522e+00, -1.61983719e-03]), array([2.99960053e+00, 1.18085060e-04]), array([2.9897958 , 0.00757838]), array([0.19650552, 1.84787428]), None, None]
agent 1    vel:[ 9.99999993e-01 -1.15873589e-04]  force:[array([ 2.99752522e+00, -1.61983719e-03]), array([2.99960053e+00, 1.18085060e-04]), array([2.9897958 , 0.00757838]), array([0.19650552, 1.84787428]), None, None]
agent 2    vel:[0.0592602  0.99824257]  force:[array([ 2.99752522e+00, -1.61983719e-03]), array([2.99960053e+00, 1.18085060e-04]), array([2.9897958 , 0.00757838]), array([0.19650552, 1.84787428]), None, None]
agent 3    vel:[0.70594424 0.05336021]  force:[array([ 2.99752522e+00, -1.61983719e-03]), array([2.99960053e+00, 1.18085060e-04]), array([2.9897958 , 0.00757838]), array([0.19650552, 1.84787428]), None, None]
agent 0    vel:[ 9.99999986e-01 -1.65402064e-04]  force:[array([2.99963218e+00, 2.51844256e-04]), array([2.99989468e+00, 6.48517344e-05]), array([2.74457377, 0.25226196]), array([7.95013155e-04, 3.92358065e+00]), None, None]
agent 1    vel:[ 9.99999997e-01 -7.15233742e-05]  force:[array([2.99963218e+00, 2.51844256e-04]), array([2.99989468e+00, 6.48517344e-05]), array([2.74457377, 0.25226196]), array([7.95013155e-04, 3.92358065e+00]), None, None]
agent 2    vel:[0.34342473 0.74943977]  force:[array([2.99963218e+00, 2.51844256e-04]), array([2.99989468e+00, 6.48517344e-05]), array([2.74457377, 0.25226196]), array([7.95013155e-04, 3.92358065e+00]), None, None]
agent 3    vel:[0.54910874 0.22480759]  force:[array([2.99963218e+00, 2.51844256e-04]), array([2.99989468e+00, 6.48517344e-05]), array([2.74457377, 0.25226196]), array([7.95013155e-04, 3.92358065e+00]), None, None]
agent 0    vel:[ 9.99999996e-01 -9.41624629e-05]  force:[array([2.87495953, 0.10897235]), array([2.99652865e+00, 1.17120541e-03]), array([0.8826921 , 2.11205006]), array([3.76619073e-03, 3.98629165e+00]), None, None]
agent 1    vel:[ 9.99999999e-01 -4.49122193e-05]  force:[array([2.87495953, 0.10897235]), array([2.99652865e+00, 1.17120541e-03]), array([0.8826921 , 2.11205006]), array([3.76619073e-03, 3.98629165e+00]), None, None]
agent 2    vel:[0.53202592 0.58730602]  force:[array([2.87495953, 0.10897235]), array([2.99652865e+00, 1.17120541e-03]), array([0.8826921 , 2.11205006]), array([3.76619073e-03, 3.98629165e+00]), None, None]
agent 3    vel:[0.41191105 0.56096375]  force:[array([2.87495953, 0.10897235]), array([2.99652865e+00, 1.17120541e-03]), array([0.8826921 , 2.11205006]), array([3.76619073e-03, 3.98629165e+00]), None, None]
agent 1andlandmark 1 force:[-8.48061644 -0.49437454]
agent 0    vel:[0.99994556 0.01043476]  force:[array([0.08247304, 2.9134444 ]), array([-5.48356615, -0.49358821]), array([4.60666080e-04, 2.99949378e+00]), array([2.23863310e-08, 3.99999571e+00]), None, None]
agent 1    vel:[9.99999997e-01 7.94894948e-05]  force:[array([0.08247304, 2.9134444 ]), array([-5.48356615, -0.49358821]), array([4.60666080e-04, 2.99949378e+00]), array([2.23863310e-08, 3.99999571e+00]), None, None]
agent 2    vel:[0.48728865 0.65168452]  force:[array([0.08247304, 2.9134444 ]), array([-5.48356615, -0.49358821]), array([4.60666080e-04, 2.99949378e+00]), array([2.23863310e-08, 3.99999571e+00]), None, None]
agent 3    vel:[0.30930991 0.81935198]  force:[array([0.08247304, 2.9134444 ]), array([-5.48356615, -0.49358821]), array([4.60666080e-04, 2.99949378e+00]), array([2.23863310e-08, 3.99999571e+00]), None, None]
agent 1andlandmark 1 force:[-10.42219235  -0.98282518]
agent 0    vel:[0.75820647 0.29917051]  force:[array([0.06732859, 2.89660925]), array([-7.3149823 , -0.86520031]), array([-0.10353744,  2.87599088]), array([-2.81735323e-04,  3.99967074e+00]), None, None]
agent 1    vel:[ 0.20164338 -0.0492992 ]  force:[array([0.06732859, 2.89660925]), array([-7.3149823 , -0.86520031]), array([-0.10353744,  2.87599088]), array([-2.81735323e-04,  3.99967074e+00]), None, None]
agent 2    vel:[0.36551256 0.78871277]  force:[array([0.06732859, 2.89660925]), array([-7.3149823 , -0.86520031]), array([-0.10353744,  2.87599088]), array([-2.81735323e-04,  3.99967074e+00]), None, None]
agent 3    vel:[0.23198243 1.01451356]  force:[array([0.06732859, 2.89660925]), array([-7.3149823 , -0.86520031]), array([-0.10353744,  2.87599088]), array([-2.81735323e-04,  3.99967074e+00]), None, None]
agent 1andagent 2 force:[12.26965154  5.50022202]
agent 1andlandmark 1 force:[-4.53025189 -0.56410638]
agent 2andlandmark 1 force:[-3.04415049 -0.43686072]
agent 0    vel:[0.57538771 0.51403881]  force:[array([4.77428097e-04, 2.99946499e+00]), array([2.55353959, 1.26882695]), array([-7.13340475,  0.72898754]), array([-6.51519758e-06,  3.99998331e+00]), None, None]
agent 1    vel:[-0.58026569 -0.12349443]  force:[array([4.77428097e-04, 2.99946499e+00]), array([2.55353959, 1.26882695]), array([-7.13340475,  0.72898754]), array([-6.51519758e-06,  3.99998331e+00]), None, None]
agent 2    vel:[0.26378067 0.87913366]  force:[array([4.77428097e-04, 2.99946499e+00]), array([2.55353959, 1.26882695]), array([-7.13340475,  0.72898754]), array([-6.51519758e-06,  3.99998331e+00]), None, None]
agent 3    vel:[0.17395865 1.16085224]  force:[array([4.77428097e-04, 2.99946499e+00]), array([2.55353959, 1.26882695]), array([-7.13340475,  0.72898754]), array([-6.51519758e-06,  3.99998331e+00]), None, None]
agent 1andagent 2 force:[ 4.24524894 -5.64088567]
agent 1andlandmark 1 force:[-2.80211705 -0.28427197]
agent 0    vel:[0.43158853 0.68547561]  force:[array([2.13964886e-05, 2.99997336e+00]), array([ 1.59372716, -2.16361194]), array([1.49496002, 1.97003533]), array([-2.67080992e-04,  3.99806595e+00]), None, None]
agent 1    vel:[-0.17984531  0.03426187]  force:[array([2.13964886e-05, 2.99997336e+00]), array([ 1.59372716, -2.16361194]), array([1.49496002, 1.97003533]), array([-2.67080992e-04,  3.99806595e+00]), None, None]
agent 2    vel:[-0.51550497  0.732249  ]  force:[array([2.13964886e-05, 2.99997336e+00]), array([ 1.59372716, -2.16361194]), array([1.49496002, 1.97003533]), array([-2.67080992e-04,  3.99806595e+00]), None, None]
agent 3    vel:[0.13046834 1.27063751]  force:[array([2.13964886e-05, 2.99997336e+00]), array([ 1.59372716, -2.16361194]), array([1.49496002, 1.97003533]), array([-2.67080992e-04,  3.99806595e+00]), None, None]
agent 1andlandmark 1 force:[-2.7482522  -0.49714004]
agent 0    vel:[0.32369353 0.81410404]  force:[array([6.73496725e-05, 2.99989200e+00]), array([ 0.25027617, -0.49723132]), array([2.35903609, 0.5349838 ]), array([1.76008238e-04, 3.98965192e+00]), None, None]
agent 1    vel:[ 0.02448873 -0.19066479]  force:[array([6.73496725e-05, 2.99989200e+00]), array([ 0.25027617, -0.49723132]), array([2.35903609, 0.5349838 ]), array([1.76008238e-04, 3.98965192e+00]), None, None]
agent 2    vel:[-0.23713273  0.74619028]  force:[array([6.73496725e-05, 2.99989200e+00]), array([ 0.25027617, -0.49723132]), array([2.35903609, 0.5349838 ]), array([1.76008238e-04, 3.98965192e+00]), None, None]
agent 3    vel:[0.09376266 1.29661427]  force:[array([6.73496725e-05, 2.99989200e+00]), array([ 0.25027617, -0.49723132]), array([2.35903609, 0.5349838 ]), array([1.76008238e-04, 3.98965192e+00]), None, None]
agent 1andlandmark 1 force:[-2.7045632  -0.71641011]
agent 0    vel:[0.24277689 0.91056723]  force:[array([9.62614104e-05, 2.99984765e+00]), array([ 0.0714829, -0.4996999]), array([1.73324870e-03, 2.99815321e+00]), array([-5.01585127e-05,  3.99946761e+00]), None, None]
agent 1    vel:[ 0.04339417 -0.19272173]  force:[array([9.62614104e-05, 2.99984765e+00]), array([ 0.0714829, -0.4996999]), array([1.73324870e-03, 2.99815321e+00]), array([-5.01585127e-05,  3.99946761e+00]), None, None]
agent 2    vel:[0.05805406 0.61314109]  force:[array([9.62614104e-05, 2.99984765e+00]), array([ 0.0714829, -0.4996999]), array([1.73324870e-03, 2.99815321e+00]), array([-5.01585127e-05,  3.99946761e+00]), None, None]
agent 3    vel:[0.06658868 1.29829348]  force:[array([9.62614104e-05, 2.99984765e+00]), array([ 0.0714829, -0.4996999]), array([1.73324870e-03, 2.99815321e+00]), array([-5.01585127e-05,  3.99946761e+00]), None, None]
agent 1andlandmark 1 force:[-2.45655792 -0.86520575]
agent 0    vel:[0.18209229 0.98291019]  force:[array([8.01579845e-05, 2.99990845e+00]), array([ 0.53461296, -0.86599266]), array([9.20798448e-05, 2.99989450e+00]), array([-5.21341008e-06,  3.99987745e+00]), None, None]
agent 1    vel:[ 0.03969391 -0.19451128]  force:[array([8.01579845e-05, 2.99990845e+00]), array([ 0.53461296, -0.86599266]), array([9.20798448e-05, 2.99989450e+00]), array([-5.21341008e-06,  3.99987745e+00]), None, None]
agent 2    vel:[0.04371387 0.75967114]  force:[array([8.01579845e-05, 2.99990845e+00]), array([ 0.53461296, -0.86599266]), array([9.20798448e-05, 2.99989450e+00]), array([-5.21341008e-06,  3.99987745e+00]), None, None]
agent 3    vel:[0.04722731 1.29914186]  force:[array([8.01579845e-05, 2.99990845e+00]), array([ 0.53461296, -0.86599266]), array([9.20798448e-05, 2.99989450e+00]), array([-5.21341008e-06,  3.99987745e+00]), None, None]
agent 1andlandmark 1 force:[-2.25994152 -1.05717674]
agent 0    vel:[0.13055509 0.99144106]  force:[array([1.24025917, 1.75949979]), array([ 0.74003934, -1.05717221]), array([2.83749014, 0.16133824]), array([-2.23392044e-06,  3.99996185e+00]), None, None]
agent 1    vel:[ 0.08323173 -0.23248273]  force:[array([1.24025917, 1.75949979]), array([ 0.74003934, -1.05717221]), array([2.83749014, 0.16133824]), array([-2.23392044e-06,  3.99996185e+00]), None, None]
agent 2    vel:[0.03279461 0.86974281]  force:[array([1.24025917, 1.75949979]), array([ 0.74003934, -1.05717221]), array([2.83749014, 0.16133824]), array([-2.23392044e-06,  3.99996185e+00]), None, None]
agent 3    vel:[ 0.03349282 -1.29956848]  force:[array([1.24025917, 1.75949979]), array([ 0.74003934, -1.05717221]), array([2.83749014, 0.16133824]), array([-2.23392044e-06,  3.99996185e+00]), None, None]
agent 1andlandmark 1 force:[-1.98917066 -1.25189912]
agent 0    vel:[0.22194223 0.91953077]  force:[array([0.26180336, 2.73788846]), array([ 0.99247373, -1.25369758]), array([2.66917866, 0.32910886]), array([5.10206082e-05, 3.99964786e+00]), None, None]
agent 1    vel:[ 0.13642773 -0.28007927]  force:[array([0.26180336, 2.73788846]), array([ 0.99247373, -1.25369758]), array([2.66917866, 0.32910886]), array([5.10206082e-05, 3.99964786e+00]), None, None]
agent 2    vel:[0.30834497 0.66844093]  force:[array([0.26180336, 2.73788846]), array([ 0.99247373, -1.25369758]), array([2.66917866, 0.32910886]), array([5.10206082e-05, 3.99964786e+00]), None, None]
agent 3    vel:[ 0.02511939 -0.57468017]  force:[array([0.26180336, 2.73788846]), array([ 0.99247373, -1.25369758]), array([2.66917866, 0.32910886]), array([5.10206082e-05, 3.99964786e+00]), None, None]
agent 0    vel:[0.19263701 0.96343692]  force:[array([0.02201838, 2.97796619]), array([ 1.51005991, -1.28890343]), array([0.0065576 , 2.99227524]), array([3.82384169e-05, 3.99947524e+00]), None, None]
agent 1    vel:[ 0.20156817 -0.33542921]  force:[array([0.02201838, 2.97796619]), array([ 1.51005991, -1.28890343]), array([0.0065576 , 2.99227524]), array([3.82384169e-05, 3.99947524e+00]), None, None]
agent 2    vel:[0.4981766  0.53424158]  force:[array([0.02201838, 2.97796619]), array([ 1.51005991, -1.28890343]), array([0.0065576 , 2.99227524]), array([3.82384169e-05, 3.99947524e+00]), None, None]
agent 3    vel:[ 0.01884465 -0.03104534]  force:[array([0.02201838, 2.97796619]), array([ 1.51005991, -1.28890343]), array([0.0065576 , 2.99227524]), array([3.82384169e-05, 3.99947524e+00]), None, None]
agent 0    vel:[0.14228815 0.98982528]  force:[array([6.37214063e-04, 2.99935180e+00]), array([ 2.17280223, -1.01927715]), array([0.00892329, 2.99077803]), array([2.11744173e-05, 3.99981833e+00]), None, None]
agent 1    vel:[ 0.30218212 -0.38046225]  force:[array([6.37214063e-04, 2.99935180e+00]), array([ 2.17280223, -1.01927715]), array([0.00892329, 2.99077803]), array([2.11744173e-05, 3.99981833e+00]), None, None]
agent 2    vel:[0.37428821 0.69990871]  force:[array([6.37214063e-04, 2.99935180e+00]), array([ 2.17280223, -1.01927715]), array([0.00892329, 2.99077803]), array([2.11744173e-05, 3.99981833e+00]), None, None]
agent 3    vel:[0.01413731 0.37666352]  force:[array([6.37214063e-04, 2.99935180e+00]), array([ 2.17280223, -1.01927715]), array([0.00892329, 2.99077803]), array([2.11744173e-05, 3.99981833e+00]), None, None]
agent 0    vel:[0.10191255 0.99479336]  force:[array([1.74134874, 1.25690272]), array([ 2.83767618, -0.33361728]), array([2.94268423, 0.05652944]), array([2.52162245e-05, 3.99912143e+00]), None, None]
agent 1    vel:[ 0.44391681 -0.3872744 ]  force:[array([1.74134874, 1.25690272]), array([ 2.83767618, -0.33361728]), array([2.94268423, 0.05652944]), array([2.52162245e-05, 3.99912143e+00]), None, None]
agent 2    vel:[0.28160848 0.82400934]  force:[array([1.74134874, 1.25690272]), array([ 2.83767618, -0.33361728]), array([2.94268423, 0.05652944]), array([2.52162245e-05, 3.99912143e+00]), None, None]
agent 3    vel:[ 0.0106051  -0.68247947]  force:[array([1.74134874, 1.25690272]), array([ 2.83767618, -0.33361728]), array([2.94268423, 0.05652944]), array([2.52162245e-05, 3.99912143e+00]), None, None]
agent 0    vel:[0.25056928 0.87178529]  force:[array([0.02397275, 2.97571868]), array([2.99877875e+00, 7.64231480e-04]), array([0.06070342, 2.9328348 ]), array([-1.40616437e-04,  3.99837399e+00]), None, None]
agent 1    vel:[ 0.61670523 -0.32381753]  force:[array([0.02397275, 2.97571868]), array([2.99877875e+00, 7.64231480e-04]), array([0.06070342, 2.9328348 ]), array([-1.40616437e-04,  3.99837399e+00]), None, None]
agent 2    vel:[0.50547479 0.62365995]  force:[array([0.02397275, 2.97571868]), array([2.99877875e+00, 7.64231480e-04]), array([0.06070342, 2.9328348 ]), array([-1.40616437e-04,  3.99837399e+00]), None, None]
agent 3    vel:[ 0.00795635 -0.11194746]  force:[array([0.02397275, 2.97571868]), array([2.99877875e+00, 7.64231480e-04]), array([0.06070342, 2.9328348 ]), array([-1.40616437e-04,  3.99837399e+00]), None, None]
agent 0    vel:[0.19032424 0.95141084]  force:[array([0.41882502, 2.57967299]), array([ 2.99151742e+00, -2.03393289e-03]), array([0.00381895, 2.99570489]), array([-7.01052661e-04,  3.99776196e+00]), None, None]
agent 1    vel:[ 0.7624068  -0.24278672]  force:[array([0.41882502, 2.57967299]), array([ 2.99151742e+00, -2.03393289e-03]), array([0.00381895, 2.99570489]), array([-7.01052661e-04,  3.99776196e+00]), None, None]
agent 2    vel:[0.38517643 0.76102844]  force:[array([0.41882502, 2.57967299]), array([ 2.99151742e+00, -2.03393289e-03]), array([0.00381895, 2.99570489]), array([-7.01052661e-04,  3.99776196e+00]), None, None]
agent 3    vel:[0.0059532 0.3158768]  force:[array([0.41882502, 2.57967299]), array([ 2.99151742e+00, -2.03393289e-03]), array([0.00381895, 2.99570489]), array([-7.01052661e-04,  3.99776196e+00]), None, None]
agent 0    vel:[0.18462568 0.97152543]  force:[array([0.46326403, 2.53655308]), array([2.97686881, 0.02196892]), array([2.99892551e+00, 1.00810241e-04]), array([-1.88873873e-05,  3.99799991e+00]), None, None]
agent 1    vel:[ 0.87095684 -0.18229344]  force:[array([0.46326403, 2.53655308]), array([2.97686881, 0.02196892]), array([2.99892551e+00, 1.00810241e-04]), array([-1.88873873e-05,  3.99799991e+00]), None, None]
agent 2    vel:[0.28926422 0.87034182]  force:[array([0.46326403, 2.53655308]), array([2.97686881, 0.02196892]), array([2.99892551e+00, 1.00810241e-04]), array([-1.88873873e-05,  3.99799991e+00]), None, None]
agent 3    vel:[ 0.00439479 -0.6366838 ]  force:[array([0.46326403, 2.53655308]), array([2.97686881, 0.02196892]), array([2.99892551e+00, 1.00810241e-04]), array([-1.88873873e-05,  3.99799991e+00]), None, None]
agent 0    vel:[ 0.18479566 -0.98229938]  force:[array([0.0254384, 2.9744761]), array([2.99377370e+00, 1.62789953e-03]), array([2.95487165, 0.04374326]), array([-2.91449055e-06,  3.99979186e+00]), None, None]
agent 1    vel:[ 0.95090451 -0.13452319]  force:[array([0.0254384, 2.9744761]), array([2.99377370e+00, 1.62789953e-03]), array([2.95487165, 0.04374326]), array([-2.91449055e-06,  3.99979186e+00]), None, None]
agent 2    vel:[0.51684071 0.65276644]  force:[array([0.0254384, 2.9744761]), array([2.99377370e+00, 1.62789953e-03]), array([2.95487165, 0.04374326]), array([-2.91449055e-06,  3.99979186e+00]), None, None]
agent 3    vel:[ 0.00329421 -0.07771286]  force:[array([0.0254384, 2.9744761]), array([2.99377370e+00, 1.62789953e-03]), array([2.95487165, 0.04374326]), array([-2.91449055e-06,  3.99979186e+00]), None, None]
agent 0    vel:[ 0.14114059 -0.43927692]  force:[array([1.12899052e-05, 2.99995190e+00]), array([2.99989682e+00, 1.02583281e-05]), array([9.32701427e-04, 2.99889868e+00]), array([-4.17144765e-05,  3.99969816e+00]), None, None]
agent 1    vel:[ 0.99508824 -0.09899192]  force:[array([1.12899052e-05, 2.99995190e+00]), array([2.99989682e+00, 1.02583281e-05]), array([9.32701427e-04, 2.99889868e+00]), array([-4.17144765e-05,  3.99969816e+00]), None, None]
agent 2    vel:[0.6831177  0.49394916]  force:[array([1.12899052e-05, 2.99995190e+00]), array([2.99989682e+00, 1.02583281e-05]), array([9.32701427e-04, 2.99889868e+00]), array([-4.17144765e-05,  3.99969816e+00]), None, None]
agent 3    vel:[0.00247036 0.34169454]  force:[array([1.12899052e-05, 2.99995190e+00]), array([2.99989682e+00, 1.02583281e-05]), array([9.32701427e-04, 2.99889868e+00]), array([-4.17144765e-05,  3.99969816e+00]), None, None]
agent 0    vel:[ 0.10585657 -0.0294625 ]  force:[array([1.95581997e-05, 2.99975359e+00]), array([2.99710000e+00, 2.05961539e-03]), array([2.93177551, 0.04947902]), array([-1.27346939e-04,  3.99191523e+00]), None, None]
agent 1    vel:[ 0.99749201 -0.07077922]  force:[array([1.95581997e-05, 2.99975359e+00]), array([2.99710000e+00, 2.05961539e-03]), array([2.93177551, 0.04947902]), array([-1.27346939e-04,  3.99191523e+00]), None, None]
agent 2    vel:[0.51243155 0.67035174]  force:[array([1.95581997e-05, 2.99975359e+00]), array([2.99710000e+00, 2.05961539e-03]), array([2.93177551, 0.04947902]), array([-1.27346939e-04,  3.99191523e+00]), None, None]
agent 3    vel:[ 0.0018486  -0.65624072]  force:[array([1.95581997e-05, 2.99975359e+00]), array([2.99710000e+00, 2.05961539e-03]), array([2.93177551, 0.04947902]), array([-1.27346939e-04,  3.99191523e+00]), None, None]
agent 0    vel:[0.07939438 0.27787848]  force:[array([3.48953932e-07, 2.99999321e+00]), array([2.93335766e+00, 2.34304945e-03]), array([0.00324138, 2.99670303]), array([-6.65804400e-05,  3.99832177e+00]), None, None]
agent 1    vel:[ 0.99872908 -0.05040064]  force:[array([3.48953932e-07, 2.99999321e+00]), array([2.93335766e+00, 2.34304945e-03]), array([0.00324138, 2.99670303]), array([-6.65804400e-05,  3.99832177e+00]), None, None]
agent 2    vel:[0.67750121 0.50771171]  force:[array([3.48953932e-07, 2.99999321e+00]), array([2.93335766e+00, 2.34304945e-03]), array([0.00324138, 2.99670303]), array([-6.65804400e-05,  3.99832177e+00]), None, None]
agent 3    vel:[ 0.00137372 -0.09298902]  force:[array([3.48953932e-07, 2.99999321e+00]), array([2.93335766e+00, 2.34304945e-03]), array([0.00324138, 2.99670303]), array([-6.65804400e-05,  3.99832177e+00]), None, None]
agent 0    vel:[ 0.05954582 -0.50840818]  force:[array([-7.01292720e-07,  2.99999034e+00]), array([ 2.99192333e+00, -2.97792649e-05]), array([1.25570200e-05, 2.99997783e+00]), array([-2.06172499e-05,  3.99891353e+00]), None, None]
agent 1    vel:[ 0.99935124 -0.03601538]  force:[array([-7.01292720e-07,  2.99999034e+00]), array([ 2.99192333e+00, -2.97792649e-05]), array([1.25570200e-05, 2.99997783e+00]), array([-2.06172499e-05,  3.99891353e+00]), None, None]
agent 2    vel:[0.50845005 0.68045408]  force:[array([-7.01292720e-07,  2.99999034e+00]), array([ 2.99192333e+00, -2.97792649e-05]), array([1.25570200e-05, 2.99997783e+00]), array([-2.06172499e-05,  3.99891353e+00]), None, None]
agent 3    vel:[0.00102363 0.33009041]  force:[array([-7.01292720e-07,  2.99999034e+00]), array([ 2.99192333e+00, -2.97792649e-05]), array([1.25570200e-05, 2.99997783e+00]), array([-2.06172499e-05,  3.99891353e+00]), None, None]
agent 0    vel:[ 0.0446593 -0.0813071]  force:[array([2.46122445e-05, 2.99987823e+00]), array([2.66745812, 0.0321427 ]), array([2.99976844e+00, 1.77683414e-04]), array([-4.39871928e-06,  3.22463417e+00]), None, None]
agent 1    vel:[ 0.99966838 -0.02575132]  force:[array([2.46122445e-05, 2.99987823e+00]), array([2.66745812, 0.0321427 ]), array([2.99976844e+00, 1.77683414e-04]), array([-4.39871928e-06,  3.22463417e+00]), None, None]
agent 2    vel:[0.38133879 0.81033834]  force:[array([2.46122445e-05, 2.99987823e+00]), array([2.66745812, 0.0321427 ]), array([2.99976844e+00, 1.77683414e-04]), array([-4.39871928e-06,  3.22463417e+00]), None, None]
agent 3    vel:[ 0.00076566 -0.64745916]  force:[array([2.46122445e-05, 2.99987823e+00]), array([2.66745812, 0.0321427 ]), array([2.99976844e+00, 1.77683414e-04]), array([-4.39871928e-06,  3.22463417e+00]), None, None]
agent 0    vel:[0.03349693 0.2390075 ]  force:[array([8.31882267e-06, 2.99998516e+00]), array([ 2.98340946, -0.00619046]), array([0.43477884, 2.56342077]), array([-1.56899157e-04,  3.38433743e+00]), None, None]
agent 1    vel:[ 0.9998746  -0.01583595]  force:[array([8.31882267e-06, 2.99998516e+00]), array([ 2.98340946, -0.00619046]), array([0.43477884, 2.56342077]), array([-1.56899157e-04,  3.38433743e+00]), None, None]
